r,obs,mmean,lo,hi,cbsa,gamma
0,1.1839148445239205e-4,4.851665945148827e-5,2.7450571096211377e-5,9.765726789909066e-5,43340,2.0734216553301382e-5
250,7.881364640667228e-5,3.2585481702112715e-5,1.996128223864605e-5,6.028542037046644e-5,43340,1.852822603620584e-5
500,4.256685689835003e-5,1.754782807614889e-5,1.0910776823879308e-5,2.5325381945859098e-5,43340,1.7241474952490934e-5
1000,2.2411174402297633e-5,2.6074867199773503e-5,1.0419792979731839e-5,4.3000230314178206e-5,43340,0
0,2.0481816946297347e-4,1.692779100801244e-4,3.7708584528589086e-11,0.0012227840698318317,28700,0
250,1.1889854241151322e-4,3.5470379229870547e-5,0,1.262078988514012e-4,28700,0
500,9.372574468119945e-5,2.4970603766934075e-5,0,1.0449175657878317e-4,28700,0
1000,2.538380009979678e-5,2.4359971000398835e-5,0,9.310673554631673e-5,28700,0
0,5.5815302165774214e-5,6.355412834135037e-5,1.3843455724799299e-5,2.50470538222761e-4,48140,0
250,6.650353061192623e-5,4.15813515600284e-5,1.3684917065161055e-5,1.6159601710670252e-4,48140,0
500,7.96989754065641e-5,2.689674559388986e-5,9.227872817093279e-6,6.767055367108441e-5,48140,1.2028421735479683e-5
1000,5.7472508152415174e-5,2.4599539908392933e-5,6.558817025601655e-7,6.317934978957901e-5,48140,0
0,3.173829226940819e-5,3.116686076819784e-5,2.1368419188456535e-5,3.934280476106263e-5,37860,0
250,1.8697327005704864e-5,1.6042446531392438e-5,1.142587463643013e-5,1.970450266918293e-5,37860,0
500,1.59340647466928e-5,1.0200851857383788e-5,7.088363504239174e-6,1.3755337273346683e-5,37860,2.1787274733461163e-6
1000,2.0964256945708757e-5,1.7087908305318425e-5,1.1208394139017566e-5,2.360122082456375e-5,37860,0
0,1.0930477814513793e-4,7.640134855452662e-5,4.133936535426859e-5,1.3125558649072547e-4,16300,0
250,1.0391782670477136e-4,4.692017511950247e-5,2.5776905655048167e-5,7.258308089284614e-5,16300,3.133474581192522e-5
500,1.0368970933759645e-4,3.000440120245186e-5,1.6386615311569002e-5,5.5540250733258646e-5,16300,4.81494586043378e-5
1000,8.85707536745962e-5,4.368026808677191e-5,2.1504810288459186e-5,7.34807838502992e-5,16300,1.5089969824297005e-5
0,1.5416949386886378e-4,5.4423037822663686e-5,1.505071885067967e-13,1.637702819891527e-4,19140,0
250,1.347303327971449e-4,3.218072372878421e-5,9.177084654496125e-10,1.0183046264507651e-4,19140,3.28998701520684e-5
500,9.224504854599334e-5,3.187092608514434e-5,4.403545312609128e-12,9.560444492395493e-5,19140,0
1000,5.226171994991765e-5,7.054904766907712e-5,0,2.0716732316099166e-4,19140,0
0,4.1664409328276006e-5,2.556009817363337e-4,3.329290177678035e-10,0.001306818154620236,35660,0
250,4.347173922593589e-5,4.556414808663658e-5,0,1.9526093978104907e-4,35660,0
500,6.816080381959297e-5,1.652612575081401e-5,0,6.873078291590329e-5,35660,0
1000,8.287262271953275e-5,1.6219973044557758e-5,0,9.951003772367226e-5,35660,0
0,1.5930185924486944e-4,6.647713486232903e-5,1.1796865349448257e-10,4.236468041089861e-4,49300,0
250,1.4051032125478332e-4,2.9379979701144938e-5,1.1997940884983217e-20,1.1963568726586519e-4,49300,2.087463398891813e-5
500,9.865419917398039e-5,2.1429417657086248e-5,0,7.85026277105758e-5,49300,2.0151571463404596e-5
1000,3.4286317636514025e-5,2.1136014881951078e-5,0,6.193761794070879e-5,49300,0
0,2.3237932427210098e-4,1.0283363351932701e-4,8.067982425851264e-5,1.3393969627463885e-4,16820,9.843962799746214e-5
250,1.1303134306515403e-4,4.613331530749512e-5,3.353454209824778e-5,6.350629243378076e-5,16820,4.9525050631373264e-5
500,8.29479606398785e-5,4.8895344780359006e-5,3.310847781292168e-5,6.580351651995707e-5,16820,1.714444411992142e-5
1000,8.548831936204215e-5,7.68750597427857e-5,5.9156459193497057e-5,1.0167513271992505e-4,16820,0
0,4.673711012209327e-5,4.227815657434822e-5,2.5095975793723062e-5,6.46244003352373e-5,33860,0
250,3.4807144460596514e-5,2.594703277596883e-5,1.722479553926307e-5,3.6192591357952835e-5,33860,0
500,3.749731556509731e-5,1.3649167718357287e-5,9.085905171929102e-6,2.027724741466025e-5,33860,1.722006815043706e-5
1000,3.7612824091376795e-5,1.424899255313565e-5,8.001033987754194e-6,2.0231735474139164e-5,33860,1.738108861723763e-5
0,3.5405551690675264e-5,3.238721853089662e-5,1.9768184140020534e-5,5.1924506034572684e-5,31180,0
250,2.981184148783078e-5,2.5222681337380825e-5,1.587430659673255e-5,4.0895301732239075e-5,31180,0
500,3.840897419231229e-5,1.9020991862695357e-5,9.485198443942807e-6,3.1831076895939026e-5,31180,6.577897296373266e-6
1000,5.73563330896821e-5,2.1143381806745715e-5,1.2092401758060094e-5,3.0713192215988496e-5,31180,2.6643140873693606e-5
0,2.3386395114004617e-5,4.9038511719176744e-5,1.4797642737972809e-6,1.2498111411065292e-4,49420,0
250,2.598645658751108e-5,4.233620795367473e-5,3.8011672520603493e-6,9.977703028591277e-5,49420,0
500,3.5205198130809874e-5,3.7868887212341535e-5,7.492908047605545e-6,7.611430933900092e-5,49420,0
1000,4.7629624038778017e-5,4.405822481114968e-5,1.3242249878829664e-5,1.0123155658477344e-4,49420,0
0,3.4970709103930044e-4,4.796455858292438e-5,1.891642764764191e-8,2.548750005164347e-4,26580,9.483209052286572e-5
250,3.7795632061539847e-4,2.8151582453955383e-5,3.40975671210061e-20,7.460495051050943e-5,26580,3.0335137010488905e-4
500,3.2872348297806163e-4,2.2026736011615226e-5,5.275183515704157e-23,6.462366910708016e-5,26580,2.6409981387098147e-4
1000,3.588356342578084e-5,2.170946043833048e-5,0,7.417257719783862e-5,26580,0
0,1.0331934427916326e-4,8.522654880334362e-5,6.850524818239626e-6,2.3481224149952577e-4,34740,0
250,9.565959243882796e-5,6.814947958464819e-5,1.4178786643362637e-5,1.8497039459928346e-4,34740,0
500,9.333078768288233e-5,6.517588453052516e-5,2.2507615119474148e-6,2.8076555667577464e-4,34740,0
1000,1.261625152282015e-4,3.6762075007849024e-5,2.4629756727706675e-16,8.842378066896617e-5,34740,3.773873455923532e-5
0,1.6403362563050162e-4,3.329448475048071e-5,1.4834679133422116e-5,5.9990066985974886e-5,18580,1.0404355864452674e-4
250,1.0726666805416373e-4,2.530718700850425e-5,1.2500170134051069e-5,4.5837388153026764e-5,18580,6.142927990113696e-5
500,6.613558132748489e-5,1.5306479712680433e-5,7.803118824287808e-6,2.99381212025346e-5,18580,3.6197460124950286e-5
1000,3.473500415816e-5,1.740331855953759e-5,7.026007663875428e-6,2.988772997526953e-5,18580,4.847274182890472e-6
0,4.640186872464964e-4,1.0010382120219435e-4,6.411775545038039e-5,1.6587537574455955e-4,30860,2.9814331150193683e-4
250,1.9586085858719167e-4,6.974923988196326e-5,4.6371176740495246e-5,1.1603294755646037e-4,30860,7.98279110307313e-5
500,8.639577771130545e-5,4.5143878762745315e-5,2.7009402976190128e-05,6.273153791563508e-5,30860,2.3664239795670363e-5
1000,1.4253705788441306e-4,5.1562159293372016e-5,2.567460410027241e-5,7.806447034033289e-5,30860,6.447258754408018e-5
0,9.110362906386312e-5,6.094563387786982e-5,4.563154366473022e-5,8.114283478312022e-5,23540,9.960794280742895e-6
250,5.0525993122583934e-5,2.9693116210194186e-5,2.3510662300574457e-5,4.008921638641456e-5,23540,1.0436776736169374e-5
500,2.7377780208213322e-5,1.5043648991601467e-5,9.238106501186444e-6,2.0656873071422135e-5,23540,6.720907136791187e-6
1000,4.4693543156465673e-05,2.539733219387268e-5,1.380988950559161e-5,3.6133956557458366e-5,23540,8.559586599007308e-6
0,1.2981063996494397e-4,6.211224982495025e-5,2.820263543907403e-5,1.2768992778839825e-4,20740,2.120712176545723e-6
250,9.34831129498266e-5,4.8878221545189e-5,2.2706457031211347e-5,8.5932686162858e-5,20740,7.550426786968607e-6
500,5.4790367142700053e-5,3.3063400479672216e-5,1.6591899373918747e-5,5.724652893748965e-5,20740,0
1000,3.570276885385121e-5,2.7193860724622468e-5,1.2015418590117484e-5,5.520659495345072e-5,20740,0
0,5.1442817697388234e-5,6.907534234599671e-5,3.5344287480475595e-5,1.2103746465631493e-4,41100,0
250,4.2148165659246334e-5,4.499149271880519e-5,2.6230282090326702e-5,6.656067888090638e-5,41100,0
500,4.1256769782164904e-5,3.792287095207073e-5,2.0971809120816727e-5,6.490106656099926e-5,41100,0
1000,6.824862379825745e-5,3.741244984501319e-5,2.0039050950630846e-5,6.178651141657092e-5,41100,6.462112381686524e-6
0,1.2827492933402691e-4,4.2834209706931253e-5,2.9358813656142227e-5,6.939997364062214e-5,25060,5.887495569340478e-5
250,6.297166262674319e-5,2.8079189167391353e-5,2.110390464445979e-5,4.11870009696454e-5,25060,2.178466165709779e-5
500,1.5241949483713421e-5,1.0786604769792652e-5,7.677435396871134e-6,1.4334853885811185e-5,25060,9.07095597902236e-7
1000,2.415244901366732e-5,6.462341814624777e-6,2.1165973060141518e-6,1.1315574551751107e-5,25060,1.2836874461916214e-5
0,7.502572562251723e-5,8.396983247724344e-5,3.3232397758475316e-5,2.5331237689886005e-4,28060,0
250,6.920344128925571e-5,5.575168483627935e-5,2.778926276838668e-5,1.2307022812036271e-4,28060,0
500,8.72213004023774e-5,3.0457460255714824e-5,7.179400585958635e-6,5.2474457912666674e-5,28060,3.474684248971072e-5
1000,9.884764003629965e-5,2.018026775671225e-5,5.839872466844261e-6,3.804215403935345e-5,28060,6.0805485996946196e-5
0,8.544195988816163e-5,1.0551949156598067e-4,6.08715734111592e-14,5.984589592956165e-4,27100,0
250,1.251577125909217e-4,5.79869901835477e-5,1.3602215569686138e-10,1.6290702223172807e-4,27100,0
500,1.7679966255244268e-4,4.9992852372070195e-5,5.194814366252978e-11,1.4585896410790428e-4,27100,3.0940698444538396e-5
1000,1.424236982242387e-4,6.218063282966879e-5,5.54912177669026e-10,2.575843013960206e-4,27100,0
0,2.8495217651788977e-5,8.565394641446961e-5,3.0422167291457418e-5,1.7012730605656318e-4,23580,0
250,2.3722173868221233e-5,5.9929270776670646e-5,2.482182673946278e-5,1.0581303743535736e-4,23580,0
500,1.8129971294291143e-5,3.374837498426929e-5,1.4955768250740749e-5,5.6750812948866364e-5,23580,0
1000,1.9172603070057853e-5,3.975429319838265e-5,7.473377808061453e-6,8.610180872524973e-5,23580,0
0,5.327692113973922e-5,4.803454602159124e-5,2.957360989988202e-5,8.759151715614436e-5,28740,0
250,5.852467468553122e-5,3.7763617582809536e-5,2.4842756903578344e-5,6.169703962134753e-5,28740,0
500,5.5109846556139605e-5,2.7648627001189372e-5,1.6259605102772408e-5,4.960191110537413e-5,28740,5.507935450765474e-6
1000,4.882964643591397e-5,2.6278059422824698e-5,1.3214745705941301e-5,4.7086907723747285e-5,28740,1.7427387121666843e-6
0,1.3080870567352577e-4,5.513804827485956e-5,3.2817621175793895e-5,8.207355928263123e-5,28660,4.873514639089454e-5
250,7.483127718492382e-5,3.526354389329206e-5,2.375971648806287e-5,5.3113206766688086e-5,28660,2.1718070418235734e-5
500,1.9483743810829955e-5,1.7179961989142705e-5,1.1102743828735813e-5,2.7952094000309648e-5,28660,0
1000,2.0824383903792375e-5,2.0246639278781793e-5,7.239634811781563e-6,4.032296315963914e-5,28660,0
0,3.062793910954188e-5,5.688107610962509e-5,1.0609313623816629e-5,1.5717612539798955e-4,22900,0
250,3.5149417387695185e-5,4.4214361820115895e-5,8.434351212653416e-6,9.201841318517015e-5,22900,0
500,4.72910230503867e-5,3.3820728156848746e-5,5.482771287623632e-7,7.424059980035697e-5,22900,0
1000,5.5895640226152074e-5,3.306516324126048e-5,1.3044858474310611e-5,6.27086975077808e-5,22900,0
0,2.301215855084361e-4,1.0046968915367479e-4,1.3777950663238174e-5,5.377663492169048e-4,27500,0
250,1.8964089495692246e-4,7.086382468284364e-5,1.6543527591925497e-6,1.7345939773767723e-4,27500,1.6181497219245228e-5
500,1.1570986184643928e-4,6.098024080680059e-5,1.359815156704615e-5,1.2906714987535883e-4,27500,0
1000,6.0082937707779174e-5,4.2393801014854894e-5,1.1622928752131327e-6,1.075318866327942e-4,27500,0
0,3.8017669637740434e-4,6.882027229366522e-5,4.0873069041250256e-5,1.0884845543124762e-4,28420,2.7132824094615673e-4
250,7.033848675034405e-5,4.30234595306383e-5,2.8713212662623762e-5,6.194463666674084e-5,28420,8.393850083603213e-6
500,3.094590386708984e-5,2.0438351510423413e-5,1.3216235648045278e-5,2.830932398726548e-5,28420,2.636579879824361e-6
1000,1.3725238208956529e-5,2.5248992135737182e-5,1.3813304112058576e-5,3.907458477255495e-5,28420,0
0,6.795340724125491e-5,5.203420974734646e-5,2.3236978399797113e-5,9.659161764802487e-5,39150,0
250,5.6282720878604823e-5,4.13404110888943e-5,1.912371853262222e-5,7.529266700719604e-5,39150,0
500,7.75357682416527e-5,2.9121450826072757e-5,1.4094493656692953e-5,4.430316336225179e-5,39150,3.323260487940091e-5
1000,7.803509212665259e-5,3.31093013464658e-5,1.1420394396952375e-5,6.624722211389884e-5,39150,1.1787870012753749e-5
0,1.2812738509245672e-4,8.377036878999306e-5,5.4603364206685764e-5,1.3213701609235697e-4,42140,0
250,9.458384833496002e-5,7.599019886418908e-5,5.0917011467942854e-5,1.1914959444296074e-4,42140,0
500,8.621357800750877e-5,9.052376153534933e-5,6.380588891925404e-5,1.3352318491870077e-4,42140,0
1000,9.005669418194192e-5,8.175464171311333e-5,5.751958232551669e-5,1.1457090704402665e-4,42140,0
0,4.146819164464863e-5,5.439825907093343e-5,2.841040592483652e-5,9.516122060518469e-5,36100,0
250,3.638237267979171e-5,3.97159791531536e-5,2.2000181616352843e-5,6.21722843347314e-5,36100,0
500,4.22121323563091e-5,2.5702860030790093e-5,1.368133295043166e-5,4.876148260715346e-5,36100,0
1000,5.9403849111375294e-5,3.215605418597095e-5,1.4407936324688904e-5,6.400259662969537e-5,36100,0
0,1.5506203725345865e-4,7.162597472075655e-5,3.202477556202303e-5,1.4746101294973153e-4,39660,7.601024303727119e-6
250,1.36078867440435e-4,5.3617416692404565e-5,2.4772431944179642e-5,1.0161944703623169e-4,39660,3.4459420404203315e-5
500,9.359142372705975e-5,3.111922371911892e-5,1.534699995857678e-5,5.636890095237218e-5,39660,3.722252277468757e-5
1000,3.47969769475164e-5,3.388483924950253e-5,1.4198016168473656e-5,7.142424171595992e-5,39660,0
0,1.43606794306309e-4,8.230522552019436e-5,5.4172288362637475e-5,1.1547022308668459e-4,33540,2.8136571219624406e-5
250,1.5819000355626913e-4,6.497830682288002e-5,4.411446339406192e-5,9.287775075793238e-5,33540,6.531225279833675e-5
500,1.3173230187634238e-4,8.162651488434522e-5,5.350319764779763e-5,1.1565011302294722e-4,33540,1.608218885339516e-5
1000,1.2604327130668968e-4,9.152159766408557e-5,6.346313753859442e-5,1.2262869726633132e-4,33540,3.414574040358357e-6
0,3.2099402871379315e-5,6.577687994282198e-5,2.602009373556553e-10,4.481956441671681e-4,19300,0
250,3.4502826647725385e-5,2.823604764940498e-5,0,9.641026753531806e-5,19300,0
500,3.644983732871723e-5,1.8778101794221566e-5,0,5.4129105158008335e-5,19300,0
1000,2.775221688210223e-5,1.2385174655470732e-5,0,4.3341237898093996e-5,19300,0
0,1.5855851480595578e-4,8.994759148439082e-5,3.706394145763723e-8,2.737367763350046e-4,48580,0
250,1.416268415397983e-4,7.102628608616582e-5,2.6339704560555955e-6,2.1980270198922143e-4,48580,0
500,1.0355572387501288e-4,6.732041184036033e-5,1.7581692950086754e-6,2.0360169934232255e-4,48580,0
1000,5.3474237582567616e-5,7.768538468067208e-5,5.316263304244944e-11,2.4433354807857927e-4,48580,0
0,1.8666028629896133e-5,7.320579561116879e-5,1.1393274373248785e-10,4.533048759263381e-4,47300,0
250,4.108889232591704e-5,3.9076154454092524e-5,1.9429756837808392e-13,1.1782502771565725e-4,47300,0
500,7.956356827298434e-5,3.2322302490725203e-05,0,9.836008261192079e-5,47300,0
1000,1.6702666470592105e-4,3.494498177551342e-5,5.328619791615438e-22,1.1414018703644291e-4,47300,5.2886477669478144e-5
0,9.69773710313702e-5,1.0207513402835627e-4,5.439767067433911e-5,1.7728140334140598e-4,27980,0
250,8.725025843525522e-5,8.36736630576074e-5,4.79823393914498e-5,1.300059561619093e-4,27980,0
500,7.808445628710405e-5,5.5803865658586745e-5,3.404944419371843e-5,9.43999839948243e-5,27980,0
1000,4.121552853472416e-5,2.3453333485815508e-5,9.22826041539696e-6,3.907756503704221e-5,27980,2.137963497681951e-6
0,9.3480423970267e-5,3.7001272316277004e-5,1.4591862879151216e-5,6.8018063653821e-5,11100,2.5462360316446e-5
250,8.695260881780077e-5,3.3262500084293346e-5,1.4007055095016165e-5,5.8267230665075964e-5,11100,2.8685378152724805e-5
500,7.475492788485937e-5,3.0373146196478706e-5,1.3155681802168622e-5,6.511944237963969e-5,11100,9.635485505219685e-6
1000,3.6165533273210065e-5,3.146068246675863e-5,1.2441460455034964e-5,6.898964750034306e-5,11100,0
0,8.749578504482426e-5,6.164726170143681e-5,4.0307207120909554e-5,8.569966932985109e-5,36500,1.7961157149731745e-6
250,4.330608251138811e-5,3.1227525177318576e-5,2.2086724244920158e-5,4.221612266884556e-5,36500,1.0899598425425538e-6
500,6.641227111954955e-5,3.8020594585795325e-5,2.4650191159060257e-5,5.229083480739639e-5,36500,1.4121436312153164e-5
1000,7.298107317566291e-5,3.57266502100088e-5,2.583998523775796e-5,4.706540134922143e-5,36500,2.5915671826441482e-5
0,2.0566599246534776e-4,5.8745353459828295e-5,3.879745085945284e-5,1.0349680920465573e-4,22180,1.0216918326069203e-4
250,9.815078013596343e-5,3.5171549679541954e-5,2.4469193292915666e-5,5.247824206080631e-5,22180,4.5672538075157116e-5
500,2.8798421026186406e-5,1.459752121519172e-5,9.22308163089169e-6,2.1065444928716702e-5,22180,7.732976097469704e-6
1000,2.1635373786006452e-5,1.3821177138429717e-5,7.045613798709302e-6,2.4819180783874786e-5,22180,0
