r,obs,mmean,lo,hi,cbsa,gamma
0,4.733912041328888e-4,1.0131444311162701e-4,6.293903683796185e-5,1.509785107371669e-4,30860,3.224126933957219e-4
250,1.9626167953902643e-4,7.067178703527319e-5,4.4607959935194e-5,1.1322008384834772e-4,30860,8.304159569067872e-5
500,8.550615407479362e-5,4.709529539975966e-5,2.7611156520990993e-5,7.322168887630853e-5,30860,1.2284465198485086e-5
1000,1.4687726433703746e-4,5.336325409621096e-5,2.6599628536423707e-5,8.816853315612503e-5,30860,5.870873118091243e-5
0,1.1615632937831472e-4,1.0159788059480395e-4,4.511282432796592e-5,2.459971146912425e-4,42340,0
250,1.0050024841247923e-4,5.872138132288202e-5,3.0090912940856554e-5,9.556059551687647e-5,42340,4.939652895602763e-6
500,1.0475425893782479e-4,2.784544147650813e-5,1.3404240005043718e-5,4.366806185878333e-5,42340,6.108619707904146e-5
1000,5.0456318148045167e-5,1.9701182929300678e-5,4.662361089032493e-6,3.6007834231034536e-5,42340,1.4448483917010631e-5
0,7.625327838302249e-5,7.309697532959845e-5,3.748588401179499e-8,5.332515372774139e-4,13140,0
250,7.956253340063793e-5,2.2332055867437574e-5,0,6.383706156553483e-5,13140,1.5725471835103096e-5
500,9.57532112239708e-5,1.4915751160783101e-5,0,3.9963499723907196e-5,13140,5.57897115000636e-5
1000,4.420639187171231e-5,1.0132426663032355e-5,0,3.226499344011573e-5,13140,1.194139843159658e-5
0,9.025335342810797e-5,6.105072758044439e-5,4.097922409649159e-5,8.909520643170715e-5,36500,1.158146996400815e-6
250,4.251837603366877e-5,3.0425496590594093e-5,2.242803393809893e-5,4.455664586326859e-5,36500,0
500,6.66642975503075e-5,3.673302566589923e-5,2.4796512694333786e-5,5.104764387722214e-5,36500,1.5616653673085354e-5
1000,7.36803657390094e-5,3.6260409619152916e-5,2.696675092667802e-5,4.970597181649437e-5,36500,2.3974393922515034e-5
0,2.9231064322004773e-5,8.678871869918954e-5,4.037072536040951e-5,1.7858147655312983e-4,23580,0
250,2.373068162590065e-5,6.351720459254357e-5,3.218003464467418e-5,1.2100727289824551e-4,23580,0
500,1.7830113688820067e-5,3.4897836357866665e-5,1.599029126584575e-5,5.960113650554339e-5,23580,0
1000,1.903141267414452e-5,3.777087623078746e-5,6.105748259381462e-6,7.606348496479739e-5,23580,0
0,2.804520182045385e-4,3.1871387064585014e-5,6.887565816317131e-6,7.59387129413273e-5,20260,2.0451330526321122e-4
250,2.2942797698568472e-4,2.6859005297261126e-5,7.215893624178939e-6,5.985362843765341e-5,20260,1.695743485480313e-4
500,8.33715116820473e-5,2.0751269166322923e-5,5.991600155364621e-6,4.155621792112118e-5,20260,4.1815293760926126e-5
1000,4.804760626934153e-5,1.9135064966718365e-5,5.621089784805496e-6,4.3305978447277416e-5,20260,4.741627822064113e-6
0,1.2858011457410386e-4,4.546915883498647e-5,2.7091761116428582e-5,7.509963291168413e-5,25060,5.348048166241973e-5
250,6.309451749800463e-5,2.8442775165266296e-5,1.9835549462222766e-5,4.014628032692543e-5,25060,2.29482371710792e-5
500,1.496518412298221e-5,1.0627384483307207e-5,7.160552499974624e-6,1.4725255089797386e-5,25060,2.399290331848232e-7
1000,2.455444431393263e-5,6.4413780900419525e-6,2.137044752671671e-6,1.0628856368040161e-5,25060,1.3925587945892469e-5
0,4.311070801689859e-5,1.7468534890364713e-4,1.3180795273410182e-9,0.0010376433231344571,35660,0
250,4.9362913227200566e-5,3.128607759700474e-5,0,1.9286829205558003e-4,35660,0
500,6.980175537014595e-5,1.6538690974411826e-5,0,9.295085889008213e-5,35660,0
1000,7.453189426670543e-5,2.491988896121843e-5,0,1.8535084573487783e-4,35660,0
0,1.0979460453423131e-4,8.26667194206931e-5,7.896935515403876e-6,2.8616900699427047e-4,34740,0
250,9.616513999582254e-5,6.471099079819483e-5,5.334297816579299e-10,1.7546703708381308e-4,34740,0
500,8.545381179255037e-5,5.700203390339851e-5,4.212957508856913e-10,1.7390561275908834e-4,34740,0
1000,1.3006106492119803e-4,3.770467197486817e-5,0,9.643733997185653e-5,34740,3.36237249493415e-5
0,1.1724010187141055e-4,4.7087036496593974e-5,2.840845200965254e-5,8.987908184005249e-5,43340,2.7361020031358067e-5
250,7.728372289627168e-5,3.1972045585368845e-5,2.0965413524577245e-5,5.625976699997047e-5,43340,2.1023955896301206e-5
500,4.5185868207492284e-5,1.7321232488344588e-5,1.073770918895075e-5,2.6618300625192283e-5,43340,1.85675675823e-5
1000,2.2376466279266494e-5,2.3461521317849418e-5,1.255011293818865e-5,4.3399867062473634e-5,43340,0
0,1.3107178347043034e-4,5.6990754169865184e-5,3.23806971578818e-5,8.992767037802434e-5,28660,4.1144113092406e-5
250,7.46885054374107e-5,3.588931911627621e-5,2.3098488455988383e-5,5.3889853857322756e-5,28660,2.0798651580087946e-5
500,1.9166305002738393e-5,1.6681905569260223e-5,1.1921998434392236e-5,2.400333367392084e-5,28660,0
1000,1.9949713511661648e-5,2.1126459472808858e-5,8.877276097404931e-6,4.998455020753813e-5,28660,0
0,2.317855540825614e-4,5.710157669848083e-5,3.66364273957509e-5,9.008941665613518e-5,22180,1.4169613742642622e-4
250,8.824578081581452e-5,3.379362665925511e-5,2.444661619927026e-5,4.9275920225301204e-5,22180,3.8969860590513314e-5
500,2.431970217174165e-5,1.3933426793688961e-5,1.0680890889430206e-5,1.9183742098939746e-5,22180,5.135960072801906e-6
1000,1.9965260289091258e-5,1.297017296264645e-5,7.828266081211196e-6,1.99565528043234e-5,22180,8.707484767856604e-9
0,1.6612161999482777e-5,2.829663993846439e-5,1.2750136558569386e-5,4.978508583989279e-5,34820,0
250,1.3574406277151452e-5,2.0408799950247047e-5,1.0393226096038812e-5,3.4691759855008637e-5,34820,0
500,1.5022036402238563e-5,1.3813026932318715e-5,7.305929754293985e-6,2.4477194372681077e-5,34820,0
1000,1.812829442948292e-5,1.5469635849607274e-5,7.118266838448408e-6,3.1927632105117876e-5,34820,0
0,3.3319178991354145e-5,3.262199455971664e-5,1.685124351363481e-5,5.828841380687851e-5,31180,0
250,3.0238314903489763e-5,2.489033840928521e-5,1.2781990266981475e-5,3.9882373933098124e-5,31180,0
500,3.892164202859765e-5,1.7952773006601736e-5,1.085302219516475e-5,2.9717412172764727e-5,31180,9.20422985583292e-6
1000,5.867981103811797e-5,2.054597947987296e-5,1.0810116444580884e-5,3.3831822178185195e-5,31180,2.4847988859932775e-5
0,8.602774281060428e-5,8.950158684110987e-5,7.268837899068667e-8,2.556073293356974e-4,27100,0
250,1.2647422445854274e-4,6.988639608746507e-5,1.3571936677541025e-6,1.8049166061697181e-4,27100,0
500,1.7465916633487165e-4,5.4408101098102835e-5,3.076194694751709e-6,1.1204952462064575e-4,27100,6.26096417142259e-5
1000,1.4265099229072178e-4,6.103649809003329e-5,4.69124358033992e-7,1.46416863148416e-4,27100,0
0,2.3394841890421223e-4,1.707710375891113e-4,1.8536782332682886e-12,0.0013772731325491189,28700,0
250,1.221060011424153e-4,4.0416179899637736e-5,0,1.423010384979616e-4,28700,0
500,1.1683299345695979e-4,2.8762588071186945e-5,0,9.224025509286804e-5,28700,2.459273836409175e-5
1000,7.624173079223191e-6,2.4497925878064724e-5,0,8.545463964113997e-5,28700,0
0,1.2562448250476223e-4,6.630739095848983e-5,3.736236648082874e-5,1.0881825322106521e-4,20740,1.6806229283697024e-5
250,9.237538766605386e-5,5.2475560980582254e-5,3.006288126447046e-5,8.004464141690523e-5,20740,1.2330746249148629e-5
500,5.681279490712581e-5,3.389466155612165e-5,1.9542242783402388e-5,5.678348304694657e-5,20740,2.931186017924415e-8
1000,3.7359024254422065e-5,2.481664392695694e-5,1.2325555230656922e-5,4.1318418628580775e-5,20740,0
0,2.3483927788354636e-5,5.5275500256066025e-5,1.0974564494355267e-6,1.879272972820464e-4,49420,0
250,2.6107718440037828e-5,4.5005059436354195e-5,5.025447835005813e-6,1.4312392842739051e-4,49420,0
500,3.4227045861252305e-5,3.862471088945621e-5,1.2869238524237032e-7,8.40410294092538e-5,49420,0
1000,4.362016672996002e-5,3.995481010431492e-5,7.018602335954142e-9,8.520077642112589e-5,49420,0
0,2.9821803178787196e-5,5.239111876882081e-5,1.1918685806936626e-5,1.2240362571747096e-4,22900,0
250,3.515571224893766e-5,4.196665666490879e-5,1.1822055723160081e-5,9.157130852428688e-5,22900,0
500,4.5913833735334514e-5,3.1490271363035854e-5,1.128555763908751e-5,6.724824693378695e-5,22900,0
1000,5.79650398237099e-5,3.2742694721907876e-5,1.0826618110399715e-5,5.937188390774104e-5,22900,0
0,3.487548664622565e-4,7.122970364348867e-5,4.720139534351765e-5,1.2346449422673993e-4,28420,2.2529037223551656e-4
250,8.676257625546428e-5,4.420602062532648e-5,3.114218432745905e-5,6.809802976739963e-5,28420,1.866454648806465e-5
500,2.612113719717038e-5,2.0253625687383036e-5,1.2991058739350848e-5,3.113065527144296e-5,28420,0
1000,1.4679021938164718e-5,2.5139949268723642e-5,1.2897491586424008e-5,3.9545284636720215e-5,28420,0
0,1.1717782141296566e-4,7.93012782536011e-5,5.1580315031951336e-5,1.240655267098526e-4,14740,0
250,5.198022007936999e-5,4.177005395455859e-5,2.815915301968541e-5,5.545779077243025e-5,14740,0
500,4.4676233354075874e-5,1.9191245432866433e-5,1.4040921934090587e-5,2.791864708414429e-5,14740,1.6757586269931584e-5
1000,5.5209448896182364e-5,1.9539655916838188e-5,1.2095181816565118e-5,2.6870229447476354e-5,14740,2.833921944870601e-5
0,3.6932756926120927e-4,1.3791961765007295e-4,9.305223459832207e-5,1.8373729797163267e-4,29200,1.855902712895766e-4
250,1.44628308667393e-4,7.884500529905313e-5,5.8248263362772564e-5,1.0426003883815434e-4,29200,4.0368269829238655e-5
500,3.3402097411222055e-4,6.789889241838708e-5,3.470018821330147e-5,1.0900749517428067e-4,29200,2.2501347893793988e-4
1000,1.8870628262587842e-4,3.91899242406142e-5,2.416256001008292e-5,6.371618851651898e-5,29200,1.2499009410935945e-4
